module,instance,port,hardbin,softbin,counter,bindesc
CLK_DEBUG_CKXXSDT,PERFREQ_DFX_VMIN_E_SDTBEGIN_TAP_X_MIN_X_40_TDV,4,28,53,3500:5999,CLK_DEBUG_CKXX_PERFREQ_DFX_FAIL_SHARED_BIN
CLK_DEBUG_CKXXSDT,PERFREQ_DFX_VMIN_E_SDTBEGIN_TAP_X_MIN_X_40_TDV,5,28,53,3500:5999,CLK_DEBUG_CKXX_PERFREQ_DFX_FAIL_SHARED_BIN
CLK_DEBUG_CKXXSDT,PERFREQ_ARW_VMIN_E_SDTBEGIN_TAP_X_MIN_X_40_TDV,n2,99,28,3500:5999,HARDWARE_ALARM
CLK_DEBUG_CKXXSDT,PERFREQ_ARW_VMIN_E_SDTBEGIN_TAP_X_MIN_X_40_TDV,n1,98,28,3500:5999,SOFTWARE_ALARM_OR_ZERO_BIN
CLK_DEBUG_CKXXSDT,PERFREQ_ARW_VMIN_E_SDTBEGIN_TAP_X_MIN_X_40_TDV,0,90,28,3500:5999,CLK_BASIC_USERFUNC_FAIL_SHARED_BIN
CLK_DEBUG_CKXXSDT,PERFREQ_ARW_VMIN_E_SDTBEGIN_TAP_X_MIN_X_40_TDV,2,28,35,3500:5999,CLK_TAP_SCREEN_FAIL_SHARED_BIN
CLK_DEBUG_CKXXSDT,PERFREQ_ARW_VMIN_E_SDTBEGIN_TAP_X_MIN_X_40_TDV,3,28,19,3500:5999,CLK_RESET_SCREEN_FAIL_SHARED_BIN
CLK_DEBUG_CKXXSDT,PERFREQ_ARW_VMIN_E_SDTBEGIN_TAP_X_MIN_X_40_TDV,4,28,53,3500:5999,CLK_DEBUG_CKXX_PERFREQ_ARW_FAIL_SHARED_BIN
CLK_DEBUG_CKXXSDT,PERFREQ_PNC_VMIN_E_SDTBEGIN_TAP_X_MIN_X_40_TDV,n2,99,28,3500:5999,HARDWARE_ALARM
CLK_DEBUG_CKXXSDT,PERFREQ_PNC_VMIN_E_SDTBEGIN_TAP_X_MIN_X_40_TDV,n1,98,28,3500:5999,SOFTWARE_ALARM_OR_ZERO_BIN
CLK_DEBUG_CKXXSDT,PERFREQ_PNC_VMIN_E_SDTBEGIN_TAP_X_MIN_X_40_TDV,0,90,28,3500:5999,CLK_BASIC_USERFUNC_FAIL_SHARED_BIN
CLK_DEBUG_CKXXSDT,PERFREQ_PNC_VMIN_E_SDTBEGIN_TAP_X_MIN_X_40_TDV,2,28,35,3500:5999,CLK_TAP_SCREEN_FAIL_SHARED_BIN
CLK_DEBUG_CKXXSDT,PERFREQ_PNC_VMIN_E_SDTBEGIN_TAP_X_MIN_X_40_TDV,3,28,19,3500:5999,CLK_RESET_SCREEN_FAIL_SHARED_BIN
CLK_DEBUG_CKXXSDT,PERFREQ_PNC_VMIN_E_SDTBEGIN_TAP_X_MIN_X_40_TDV,4,28,53,3500:5999,CLK_DEBUG_CKXX_PERFREQ_PNC_FAIL_SHARED_BIN
CLK_DEBUG_CKXXSDT,PERFREQ_PNC_VMIN_E_SDTBEGIN_TAP_X_MIN_X_40_TDV,5,28,53,3500:5999,CLK_DEBUG_CKXX_PERFREQ_PNC_FAIL_SHARED_BIN
CLK_DEBUG_CKXXSDT,PERFREQ_C2H_VMIN_E_SDTBEGIN_TAP_X_MIN_X_40_TDV,n2,99,28,3500:5999,HARDWARE_ALARM
CLK_DEBUG_CKXXSDT,PERFREQ_C2H_VMIN_E_SDTBEGIN_TAP_X_MIN_X_40_TDV,n1,98,28,3500:5999,SOFTWARE_ALARM_OR_ZERO_BIN
CLK_DEBUG_CKXXSDT,PERFREQ_C2H_VMIN_E_SDTBEGIN_TAP_X_MIN_X_40_TDV,0,90,28,3500:5999,CLK_BASIC_USERFUNC_FAIL_SHARED_BIN
CLK_DEBUG_CKXXSDT,PERFREQ_C2H_VMIN_E_SDTBEGIN_TAP_X_MIN_X_40_TDV,2,28,35,3500:5999,CLK_TAP_SCREEN_FAIL_SHARED_BIN
CLK_DEBUG_CKXXSDT,PERFREQ_C2H_VMIN_E_SDTBEGIN_TAP_X_MIN_X_40_TDV,3,28,19,3500:5999,CLK_RESET_SCREEN_FAIL_SHARED_BIN
CLK_DEBUG_CKXXSDT,PERFREQ_C2H_VMIN_E_SDTBEGIN_TAP_X_MIN_X_40_TDV,4,28,53,3500:5999,CLK_DEBUG_CKXX_PERFREQ_C2H_FAIL_SHARED_BIN
CLK_DEBUG_CKXXSDT,PERFREQ_C2H_VMIN_E_SDTBEGIN_TAP_X_MIN_X_40_TDV,5,28,53,3500:5999,CLK_DEBUG_CKXX_PERFREQ_C2H_FAIL_SHARED_BIN
CLK_DEBUG_CKXXSDT,PERFREQ_DLVR_VMIN_E_SDTBEGIN_TAP_X_MIN_X_40_TDV,n2,99,28,3500:5999,HARDWARE_ALARM
CLK_DEBUG_CKXXSDT,PERFREQ_DLVR_VMIN_E_SDTBEGIN_TAP_X_MIN_X_40_TDV,n1,98,28,3500:5999,SOFTWARE_ALARM_OR_ZERO_BIN
CLK_DEBUG_CKXXSDT,PERFREQ_DLVR_VMIN_E_SDTBEGIN_TAP_X_MIN_X_40_TDV,0,90,28,3500:5999,CLK_BASIC_USERFUNC_FAIL_SHARED_BIN
CLK_DEBUG_CKXXSDT,PERFREQ_DLVR_VMIN_E_SDTBEGIN_TAP_X_MIN_X_40_TDV,2,28,35,3500:5999,CLK_TAP_SCREEN_FAIL_SHARED_BIN
CLK_DEBUG_CKXXSDT,PERFREQ_DLVR_VMIN_E_SDTBEGIN_TAP_X_MIN_X_40_TDV,3,28,19,3500:5999,CLK_RESET_SCREEN_FAIL_SHARED_BIN
CLK_DEBUG_CKXXSDT,PERFREQ_DLVR_VMIN_E_SDTBEGIN_TAP_X_MIN_X_40_TDV,4,28,53,3500:5999,CLK_DEBUG_CKXX_PERFREQ_DLVR_FAIL_SHARED_BIN
CLK_DEBUG_CKXXSDT,PERFREQ_DLVR_VMIN_E_SDTBEGIN_TAP_X_MIN_X_40_TDV,5,28,53,3500:5999,CLK_DEBUG_CKXX_PERFREQ_DLVR_FAIL_SHARED_BIN
CLK_DEBUG_CKXXSDT,OPENLOOP_FLL_CMEM_E_SDTBEGIN_TAP_X_NOM_X_40_TDV,n2,99,28,3500:5999,HARDWARE_ALARM
CLK_DEBUG_CKXXSDT,OPENLOOP_FLL_CMEM_E_SDTBEGIN_TAP_X_NOM_X_40_TDV,n1,98,28,3500:5999,SOFTWARE_ALARM_OR_ZERO_BIN
CLK_DEBUG_CKXXSDT,OPENLOOP_FLL_CMEM_E_SDTBEGIN_TAP_X_NOM_X_40_TDV,0,90,28,3500:5999,CLK_BASIC_USERFUNC_FAIL_SHARED_BIN
CLK_DEBUG_CKXXSDT,OPENLOOP_FLL_CMEM_E_SDTBEGIN_TAP_X_NOM_X_40_TDV,2,28,35,3500:5999,CLK_TAP_SCREEN_FAIL_SHARED_BIN
CLK_DEBUG_CKXXSDT,OPENLOOP_FLL_CMEM_E_SDTBEGIN_TAP_X_NOM_X_40_TDV,3,28,19,3500:5999,CLK_RESET_SCREEN_FAIL_SHARED_BIN
CLK_DEBUG_CKXXSDT,OPENLOOP_FLL_CMEM_E_SDTBEGIN_TAP_X_NOM_X_40_TDV,4,28,53,3500:5999,CLK_DEBUG_CKXX_OPENLOOP_FAIL_SHARED_BIN
CLK_DEBUG_CKXXSDT,LOCK100X_X_CMEM_E_SDTBEGIN_TAP_X_MIN_X_40_TDV,n2,99,28,3500:5999,HARDWARE_ALARM
CLK_DEBUG_CKXXSDT,LOCK100X_X_CMEM_E_SDTBEGIN_TAP_X_MIN_X_40_TDV,n1,98,28,3500:5999,SOFTWARE_ALARM_OR_ZERO_BIN
CLK_DEBUG_CKXXSDT,LOCK100X_X_CMEM_E_SDTBEGIN_TAP_X_MIN_X_40_TDV,0,90,28,3500:5999,CLK_BASIC_USERFUNC_FAIL_SHARED_BIN
CLK_DEBUG_CKXXSDT,LOCK100X_X_CMEM_E_SDTBEGIN_TAP_X_MIN_X_40_TDV,2,28,35,3500:5999,CLK_TAP_SCREEN_FAIL_SHARED_BIN
CLK_DEBUG_CKXXSDT,LOCK100X_X_CMEM_E_SDTBEGIN_TAP_X_MIN_X_40_TDV,3,28,19,3500:5999,CLK_RESET_SCREEN_FAIL_SHARED_BIN
CLK_DEBUG_CKXXSDT,LOCK100X_X_CMEM_E_SDTBEGIN_TAP_X_MIN_X_40_TDV,4,28,53,3500:5999,CLK_DEBUG_CKXX_LOCK100X_FAIL_SHARED_BIN
CLK_DEBUG_CKXXSDT,FVCURVE_PLL_CMEM_E_SDTBEGIN_TAP_X_NOM_X_40_TDV,n2,99,28,3500:5999,HARDWARE_ALARM
CLK_DEBUG_CKXXSDT,FVCURVE_PLL_CMEM_E_SDTBEGIN_TAP_X_NOM_X_40_TDV,n1,98,28,3500:5999,SOFTWARE_ALARM_OR_ZERO_BIN
CLK_DEBUG_CKXXSDT,FVCURVE_PLL_CMEM_E_SDTBEGIN_TAP_X_NOM_X_40_TDV,0,90,28,3500:5999,CLK_BASIC_USERFUNC_FAIL_SHARED_BIN
CLK_DEBUG_CKXXSDT,FVCURVE_PLL_CMEM_E_SDTBEGIN_TAP_X_NOM_X_40_TDV,2,28,35,3500:5999,CLK_TAP_SCREEN_FAIL_SHARED_BIN
CLK_DEBUG_CKXXSDT,FVCURVE_PLL_CMEM_E_SDTBEGIN_TAP_X_NOM_X_40_TDV,3,28,19,3500:5999,CLK_RESET_SCREEN_FAIL_SHARED_BIN
CLK_DEBUG_CKXXSDT,FVCURVE_PLL_CMEM_E_SDTBEGIN_TAP_X_NOM_X_40_TDV,4,28,53,3500:5999,CLK_DEBUG_CKXX_FVCURVE_FAIL_SHARED_BIN
CLK_DEBUG_CKXXSDT,FORK_X_SCREEN_K_SDTBEGIN_X_X_X_X_X_TDV,n2,99,28,3500:5999,HARDWARE_ALARM
CLK_DEBUG_CKXXSDT,FORK_X_SCREEN_K_SDTBEGIN_X_X_X_X_X_TDV,n1,98,28,3500:5999,SOFTWARE_ALARM_OR_ZERO_BIN
CLK_DEBUG_CKXXSDT,FORK_X_SCREEN_K_SDTBEGIN_X_X_X_X_X_TDV,0,90,28,3500:5999,CLK_BASIC_USERFUNC_FAIL_SHARED_BIN
CLK_DEBUG_CKXXSDT,DCSSHMOO_X_SWEEP_E_SDTBEGIN_X_X_X_X_X_TDV,n2,99,28,3500:5999,HARDWARE_ALARM
CLK_DEBUG_CKXXSDT,DCSSHMOO_X_SWEEP_E_SDTBEGIN_X_X_X_X_X_TDV,n1,98,28,3500:5999,SOFTWARE_ALARM_OR_ZERO_BIN
CLK_DEBUG_CKXXSDT,DCSSHMOO_X_SWEEP_E_SDTBEGIN_X_X_X_X_X_TDV,0,90,28,3500:5999,CLK_BASIC_USERFUNC_FAIL_SHARED_BIN
CLK_DEBUG_CKXXSDT,DCOTUNING_FLL_SWEEP_E_SDTBEGIN_X_X_X_X_X_TDV,n2,99,28,3500:5999,HARDWARE_ALARM
CLK_DEBUG_CKXXSDT,DCOTUNING_FLL_SWEEP_E_SDTBEGIN_X_X_X_X_X_TDV,n1,98,28,3500:5999,SOFTWARE_ALARM_OR_ZERO_BIN
CLK_DEBUG_CKXXSDT,DCOTUNING_FLL_SWEEP_E_SDTBEGIN_X_X_X_X_X_TDV,0,90,28,3500:5999,CLK_BASIC_USERFUNC_FAIL_SHARED_BIN
CLK_DEBUG_CKXXSDT,DCALOCK_X_PATCFG_E_SDTBEGIN_X_X_X_X_X_TDV,n2,99,28,3500:5999,HARDWARE_ALARM
CLK_DEBUG_CKXXSDT,DCALOCK_X_PATCFG_E_SDTBEGIN_X_X_X_X_X_TDV,n1,98,28,3500:5999,SOFTWARE_ALARM_OR_ZERO_BIN
CLK_DEBUG_CKXXSDT,DCALOCK_X_PATCFG_E_SDTBEGIN_X_X_X_X_X_TDV,0,90,28,3500:5999,CLK_BASIC_USERFUNC_FAIL_SHARED_BIN
CLK_DEBUG_CKXXSDT,DCALOCK_X_CMEM_E_SDTBEGIN_TAP_X_NOM_X_40_TDV,n2,99,28,3500:5999,HARDWARE_ALARM
CLK_DEBUG_CKXXSDT,DCALOCK_X_CMEM_E_SDTBEGIN_TAP_X_NOM_X_40_TDV,n1,98,28,3500:5999,SOFTWARE_ALARM_OR_ZERO_BIN
CLK_DEBUG_CKXXSDT,DCALOCK_X_CMEM_E_SDTBEGIN_TAP_X_NOM_X_40_TDV,0,90,28,3500:5999,CLK_BASIC_USERFUNC_FAIL_SHARED_BIN
CLK_DEBUG_CKXXSDT,DCALOCK_X_CMEM_E_SDTBEGIN_TAP_X_NOM_X_40_TDV,2,28,35,3500:5999,CLK_TAP_SCREEN_FAIL_SHARED_BIN
CLK_DEBUG_CKXXSDT,DCALOCK_X_CMEM_E_SDTBEGIN_TAP_X_NOM_X_40_TDV,3,28,19,3500:5999,CLK_RESET_SCREEN_FAIL_SHARED_BIN
CLK_DEBUG_CKXXSDT,DCALOCK_X_CMEM_E_SDTBEGIN_TAP_X_NOM_X_40_TDV,4,28,53,3500:5999,CLK_DEBUG_CKXX_DCALOCK_FAIL_SHARED_BIN
CLK_DEBUG_CKXXSDT,SETUP_X_SAMPLE_E_COLDFINAL_X_X_MIN_X_X_X,n2,99,28,3500:5999,HARDWARE_ALARM
CLK_DEBUG_CKXXSDT,SETUP_X_SAMPLE_E_COLDFINAL_X_X_MIN_X_X_X,n1,98,28,3500:5999,SOFTWARE_ALARM_OR_ZERO_BIN
CLK_DEBUG_CKXXSDT,SETUP_X_SAMPLE_E_COLDFINAL_X_X_MIN_X_X_X,0,90,28,3500:5999,CLK_BASIC_USERFUNC_FAIL_SHARED_BIN
CLK_DEBUG_CKXXSDT,VCCPLL_X_CMEM_E_COLDFINAL_TAP_X_MIN_X_40_HVM,n2,99,28,3500:5999,HARDWARE_ALARM
CLK_DEBUG_CKXXSDT,VCCPLL_X_CMEM_E_COLDFINAL_TAP_X_MIN_X_40_HVM,n1,98,28,3500:5999,SOFTWARE_ALARM_OR_ZERO_BIN
CLK_DEBUG_CKXXSDT,VCCPLL_X_CMEM_E_COLDFINAL_TAP_X_MIN_X_40_HVM,0,90,28,3500:5999,CLK_BASIC_USERFUNC_FAIL_SHARED_BIN
CLK_DEBUG_CKXXSDT,VCCPLL_X_CMEM_E_COLDFINAL_TAP_X_MIN_X_40_HVM,2,28,35,3500:5999,CLK_TAP_SCREEN_FAIL_SHARED_BIN
CLK_DEBUG_CKXXSDT,VCCPLL_X_CMEM_E_COLDFINAL_TAP_X_MIN_X_40_HVM,3,90,19,3500:5999,CLK_RESET_SCREEN_FAIL_SHARED_BIN
CLK_DEBUG_CKXXSDT,VCCPLL_X_CMEM_E_COLDFINAL_TAP_X_MIN_X_40_HVM,4,28,36,3500:5999,CLK_BASE_CXXX_VCCPLL_FAIL_SHARED_BIN
CLK_DEBUG_CKXXSDT,IREFTRIM_X_CMEM_E_COLDFINAL_TAP_X_MIN_X_40_HVM,n2,99,28,3500:5999,HARDWARE_ALARM
CLK_DEBUG_CKXXSDT,IREFTRIM_X_CMEM_E_COLDFINAL_TAP_X_MIN_X_40_HVM,n1,98,28,3500:5999,SOFTWARE_ALARM_OR_ZERO_BIN
CLK_DEBUG_CKXXSDT,IREFTRIM_X_CMEM_E_COLDFINAL_TAP_X_MIN_X_40_HVM,0,90,28,3500:5999,CLK_BASIC_USERFUNC_FAIL_SHARED_BIN
CLK_DEBUG_CKXXSDT,IREFTRIM_X_CMEM_E_COLDFINAL_TAP_X_MIN_X_40_HVM,2,28,35,3500:5999,CLK_TAP_SCREEN_FAIL_SHARED_BIN
CLK_DEBUG_CKXXSDT,IREFTRIM_X_CMEM_E_COLDFINAL_TAP_X_MIN_X_40_HVM,3,90,19,3500:5999,CLK_RESET_SCREEN_FAIL_SHARED_BIN
CLK_DEBUG_CKXXSDT,IREFTRIM_X_CMEM_E_COLDFINAL_TAP_X_MIN_X_40_HVM,4,28,37,3500:5999,CLK_BASE_CXXX_IREFTRIM_FAIL_SHARED_BIN
CLK_DEBUG_CKXXSDT,DCATRIM_X_CMEM_E_COLDFINAL_TAP_X_MIN_X_40_HVM,n2,99,28,3500:5999,HARDWARE_ALARM
CLK_DEBUG_CKXXSDT,DCATRIM_X_CMEM_E_COLDFINAL_TAP_X_MIN_X_40_HVM,n1,98,28,3500:5999,SOFTWARE_ALARM_OR_ZERO_BIN
CLK_DEBUG_CKXXSDT,DCATRIM_X_CMEM_E_COLDFINAL_TAP_X_MIN_X_40_HVM,0,90,28,3500:5999,CLK_BASIC_USERFUNC_FAIL_SHARED_BIN
CLK_DEBUG_CKXXSDT,DCATRIM_X_CMEM_E_COLDFINAL_TAP_X_MIN_X_40_HVM,2,28,35,3500:5999,CLK_TAP_SCREEN_FAIL_SHARED_BIN
CLK_DEBUG_CKXXSDT,DCATRIM_X_CMEM_E_COLDFINAL_TAP_X_MIN_X_40_HVM,3,90,19,3500:5999,CLK_RESET_SCREEN_FAIL_SHARED_BIN
CLK_DEBUG_CKXXSDT,DCATRIM_X_CMEM_E_COLDFINAL_TAP_X_MIN_X_40_HVM,4,28,40,3500:5999,CLK_BASE_CXXX_DCATRIM_FAIL_SHARED_BIN
CLK_DEBUG_CKXXSDT,AFSTRIM_X_CMEM_E_COLDFINAL_TAP_X_MIN_X_40_HVM,n2,99,28,3500:5999,HARDWARE_ALARM
CLK_DEBUG_CKXXSDT,AFSTRIM_X_CMEM_E_COLDFINAL_TAP_X_MIN_X_40_HVM,n1,98,28,3500:5999,SOFTWARE_ALARM_OR_ZERO_BIN
CLK_DEBUG_CKXXSDT,AFSTRIM_X_CMEM_E_COLDFINAL_TAP_X_MIN_X_40_HVM,0,90,28,3500:5999,CLK_BASIC_USERFUNC_FAIL_SHARED_BIN
CLK_DEBUG_CKXXSDT,AFSTRIM_X_CMEM_E_COLDFINAL_TAP_X_MIN_X_40_HVM,2,28,35,3500:5999,CLK_TAP_SCREEN_FAIL_SHARED_BIN
CLK_DEBUG_CKXXSDT,AFSTRIM_X_CMEM_E_COLDFINAL_TAP_X_MIN_X_40_HVM,3,90,19,3500:5999,CLK_RESET_SCREEN_FAIL_SHARED_BIN
CLK_DEBUG_CKXXSDT,AFSTRIM_X_CMEM_E_COLDFINAL_TAP_X_MIN_X_40_HVM,4,28,38,3500:5999,CLK_BASE_CXXX_AFSTRIM_FAIL_SHARED_BIN
CLK_MAIN_CXXX,SETUP_X_SCREEN_K_BEGIN_X_X_NOM_X_X_X,n2,99,28,3500:5999,HARDWARE_ALARM
CLK_MAIN_CXXX,SETUP_X_SCREEN_K_BEGIN_X_X_NOM_X_X_X,n1,98,28,3500:5999,SOFTWARE_ALARM_OR_ZERO_BIN
CLK_MAIN_CXXX,SETUP_X_SCREEN_K_BEGIN_X_X_NOM_X_X_X,0,90,28,3500:5999,CLK_BASIC_USERFUNC_FAIL_SHARED_BIN
CLK_MAIN_CXXX,SETUP_X_SCREEN_K_BEGIN_X_X_MIN_X_X_X,n2,99,28,3500:5999,HARDWARE_ALARM
CLK_MAIN_CXXX,SETUP_X_SCREEN_K_BEGIN_X_X_MIN_X_X_X,n1,98,28,3500:5999,SOFTWARE_ALARM_OR_ZERO_BIN
CLK_MAIN_CXXX,SETUP_X_SCREEN_K_BEGIN_X_X_MIN_X_X_X,0,90,28,3500:5999,CLK_BASIC_USERFUNC_FAIL_SHARED_BIN
CLK_MAIN_CXXX,SETUP_X_SCREEN_K_BEGIN_X_X_MAX_X_X_X,n2,99,28,3500:5999,HARDWARE_ALARM
CLK_MAIN_CXXX,SETUP_X_SCREEN_K_BEGIN_X_X_MAX_X_X_X,n1,98,28,3500:5999,SOFTWARE_ALARM_OR_ZERO_BIN
CLK_MAIN_CXXX,SETUP_X_SCREEN_K_BEGIN_X_X_MAX_X_X_X,0,90,28,3500:5999,CLK_BASIC_USERFUNC_FAIL_SHARED_BIN
CLK_MAIN_CXXX,SETUP_X_SCREEN_K_BEGINCPUNOM_X_X_NOM_X_X_X,n2,99,28,3500:5999,HARDWARE_ALARM
CLK_MAIN_CXXX,SETUP_X_SCREEN_K_BEGINCPUNOM_X_X_NOM_X_X_X,n1,98,28,3500:5999,SOFTWARE_ALARM_OR_ZERO_BIN
CLK_MAIN_CXXX,SETUP_X_SCREEN_K_BEGINCPUNOM_X_X_NOM_X_X_X,0,90,28,3500:5999,CLK_BASIC_USERFUNC_FAIL_SHARED_BIN
CLK_MAIN_CXXX,SETUP_X_SCREEN_K_BEGINCPU_X_X_MIN_X_X_X,n2,99,28,3500:5999,HARDWARE_ALARM
CLK_MAIN_CXXX,SETUP_X_SCREEN_K_BEGINCPU_X_X_MIN_X_X_X,n1,98,28,3500:5999,SOFTWARE_ALARM_OR_ZERO_BIN
CLK_MAIN_CXXX,SETUP_X_SCREEN_K_BEGINCPU_X_X_MIN_X_X_X,0,90,28,3500:5999,CLK_BASIC_USERFUNC_FAIL_SHARED_BIN
CLK_MAIN_CXXX,SETUP_X_SCREEN_K_BEGINCPUMAX_X_X_MAX_X_X_X,n2,99,28,3500:5999,HARDWARE_ALARM
CLK_MAIN_CXXX,SETUP_X_SCREEN_K_BEGINCPUMAX_X_X_MAX_X_X_X,n1,98,28,3500:5999,SOFTWARE_ALARM_OR_ZERO_BIN
CLK_MAIN_CXXX,SETUP_X_SCREEN_K_BEGINCPUMAX_X_X_MAX_X_X_X,0,90,28,3500:5999,CLK_BASIC_USERFUNC_FAIL_SHARED_BIN
CLK_MAIN_CXXX,OPENLOOP_FLL_CMEM_E_BEGIN_TAP_X_NOM_X_40_SDC,n2,99,28,3500:5999,HARDWARE_ALARM
CLK_MAIN_CXXX,OPENLOOP_FLL_CMEM_E_BEGIN_TAP_X_NOM_X_40_SDC,n1,98,28,3500:5999,SOFTWARE_ALARM_OR_ZERO_BIN
CLK_MAIN_CXXX,OPENLOOP_FLL_CMEM_E_BEGIN_TAP_X_NOM_X_40_SDC,0,90,28,3500:5999,CLK_BASIC_USERFUNC_FAIL_SHARED_BIN
CLK_MAIN_CXXX,OPENLOOP_FLL_CMEM_E_BEGIN_TAP_X_NOM_X_40_SDC,2,28,35,3500:5999,CLK_TAP_SCREEN_FAIL_SHARED_BIN
CLK_MAIN_CXXX,OPENLOOP_FLL_CMEM_E_BEGIN_TAP_X_NOM_X_40_SDC,3,28,19,3500:5999,CLK_RESET_SCREEN_FAIL_SHARED_BIN
CLK_MAIN_CXXX,OPENLOOP_FLL_CMEM_E_BEGIN_TAP_X_NOM_X_40_SDC,4,28,53,3500:5999,CLK_MAIN_CXXX_OPENLOOP_FAIL_SHARED_BIN
CLK_MAIN_CXXX,OPENLOOP_FLL_CMEM_E_BEGINCPUNOM_TAP_X_NOM_X_40_SDC,n2,99,28,3500:5999,HARDWARE_ALARM
CLK_MAIN_CXXX,OPENLOOP_FLL_CMEM_E_BEGINCPUNOM_TAP_X_NOM_X_40_SDC,n1,98,28,3500:5999,SOFTWARE_ALARM_OR_ZERO_BIN
CLK_MAIN_CXXX,OPENLOOP_FLL_CMEM_E_BEGINCPUNOM_TAP_X_NOM_X_40_SDC,0,90,28,3500:5999,CLK_BASIC_USERFUNC_FAIL_SHARED_BIN
CLK_MAIN_CXXX,OPENLOOP_FLL_CMEM_E_BEGINCPUNOM_TAP_X_NOM_X_40_SDC,2,28,35,3500:5999,CLK_TAP_SCREEN_FAIL_SHARED_BIN
CLK_MAIN_CXXX,OPENLOOP_FLL_CMEM_E_BEGINCPUNOM_TAP_X_NOM_X_40_SDC,3,28,19,3500:5999,CLK_RESET_SCREEN_FAIL_SHARED_BIN
CLK_MAIN_CXXX,OPENLOOP_FLL_CMEM_E_BEGINCPUNOM_TAP_X_NOM_X_40_SDC,4,28,53,3500:5999,CLK_MAIN_CXXX_OPENLOOP_FAIL_SHARED_BIN
CLK_MAIN_CXXX,LOCK_X_CMEM_K_BEGIN_TAP_X_NOM_X_40_HVM,n2,99,28,3500:5999,HARDWARE_ALARM
CLK_MAIN_CXXX,LOCK_X_CMEM_K_BEGIN_TAP_X_NOM_X_40_HVM,n1,98,28,3500:5999,SOFTWARE_ALARM_OR_ZERO_BIN
CLK_MAIN_CXXX,LOCK_X_CMEM_K_BEGIN_TAP_X_NOM_X_40_HVM,0,90,28,3500:5999,CLK_BASIC_USERFUNC_FAIL_SHARED_BIN
CLK_MAIN_CXXX,LOCK_X_CMEM_K_BEGIN_TAP_X_NOM_X_40_HVM,2,28,35,3500:5999,CLK_TAP_SCREEN_FAIL_SHARED_BIN
CLK_MAIN_CXXX,LOCK_X_CMEM_K_BEGIN_TAP_X_NOM_X_40_HVM,3,28,19,3500:5999,CLK_RESET_SCREEN_FAIL_SHARED_BIN
CLK_MAIN_CXXX,LOCK_X_CMEM_K_BEGIN_TAP_X_NOM_X_40_HVM,4,28,41,3500:5999,CLK_MAIN_CXXX_LOCK_DFXPLL_FAIL_SHARED_BIN
CLK_MAIN_CXXX,LOCK_X_CMEM_K_BEGIN_TAP_X_NOM_X_40_HVM,5,28,42,3500:5999,CLK_MAIN_CXXX_LOCK_DLVRPLL_FAIL_SHARED_BIN
CLK_MAIN_CXXX,LOCK_X_CMEM_K_BEGIN_TAP_X_NOM_X_40_HVM,6,28,43,3500:5999,CLK_MAIN_CXXX_LOCK_C2HPLL_FAIL_SHARED_BIN
CLK_MAIN_CXXX,LOCK_X_CMEM_K_BEGIN_TAP_X_NOM_X_40_HVM,7,28,44,3500:5999,CLK_MAIN_CXXX_LOCK_RINGPLL_FAIL_SHARED_BIN
CLK_MAIN_CXXX,LOCK_X_CMEM_K_BEGIN_TAP_X_NOM_X_40_HVM,8,28,45,3500:5999,CLK_MAIN_CXXX_LOCK_ATOM0PLL_FAIL_SHARED_BIN
CLK_MAIN_CXXX,LOCK_X_CMEM_K_BEGIN_TAP_X_NOM_X_40_HVM,9,28,46,3500:5999,CLK_MAIN_CXXX_LOCK_ATOM1PLL_FAIL_SHARED_BIN
CLK_MAIN_CXXX,LOCK_X_CMEM_K_BEGIN_TAP_X_NOM_X_40_HVM,10,28,47,3500:5999,CLK_MAIN_CXXX_LOCK_ATOM2PLL_FAIL_SHARED_BIN
CLK_MAIN_CXXX,LOCK_X_CMEM_K_BEGIN_TAP_X_NOM_X_40_HVM,11,28,48,3500:5999,CLK_MAIN_CXXX_LOCK_ATOM3PLL_FAIL_SHARED_BIN
CLK_MAIN_CXXX,LOCK_X_CMEM_K_BEGIN_TAP_X_NOM_X_40_HVM,12,28,49,3500:5999,CLK_MAIN_CXXX_LOCK_CORE0PLL_FAIL_SHARED_BIN
CLK_MAIN_CXXX,LOCK_X_CMEM_K_BEGIN_TAP_X_NOM_X_40_HVM,13,28,50,3500:5999,CLK_MAIN_CXXX_LOCK_CORE1PLL_FAIL_SHARED_BIN
CLK_MAIN_CXXX,LOCK_X_CMEM_K_BEGIN_TAP_X_NOM_X_40_HVM,14,28,51,3500:5999,CLK_MAIN_CXXX_LOCK_CORE2PLL_FAIL_SHARED_BIN
CLK_MAIN_CXXX,LOCK_X_CMEM_K_BEGIN_TAP_X_NOM_X_40_HVM,15,28,52,3500:5999,CLK_MAIN_CXXX_LOCK_CORE3PLL_FAIL_SHARED_BIN
CLK_MAIN_CXXX,LOCK_X_CMEM_K_BEGIN_TAP_X_NOM_X_38_HVM,n2,99,28,3500:5999,HARDWARE_ALARM
CLK_MAIN_CXXX,LOCK_X_CMEM_K_BEGIN_TAP_X_NOM_X_38_HVM,n1,98,28,3500:5999,SOFTWARE_ALARM_OR_ZERO_BIN
CLK_MAIN_CXXX,LOCK_X_CMEM_K_BEGIN_TAP_X_NOM_X_38_HVM,0,90,28,3500:5999,CLK_BASIC_USERFUNC_FAIL_SHARED_BIN
