Pin,Domain,FUSES,TAP,Register,Field,Size,Base,ExpectedData,LowLimit,HighLimit,StringData,ItuffToken
CPU_TDO,CORE3P,ADC1_SLOPE_LSB,BCSLICE1_BSR_DLVRCORE_BOT,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,8,-,I:DUT.CPU_CORE3P_ADC1_SLOPE_LSB,-,-,-,-
CPU_TDO,CORE3P,MR_VSXTOP,BCSLICE1_BSR_DLVRCORE_BOT,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,5,-,I:DUT.CPU_CORE3P_MR_VSXTOP_REF_RESULT,-,-,-,-
CPU_TDO,CORE3P,MR_REPLICA,BCSLICE1_BSR_DLVRCORE_BOT,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,5,-,I:DUT.CPU_CORE3P_MR_REPLICA_AMP_RESULT,-,-,-,-
CPU_TDO,CORE3P,MR_CSX,BCSLICE1_BSR_DLVRCORE_BOT,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,5,-,I:DUT.CPU_CORE3P_CSX_RESULT,-,-,-,-
CPU_TDO,CORE3S,IREF_PT1,BCSLICE1_BSR_DLVRCORE_TOP,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,7,,I:DUT.CPU_CORE3S_DLVR_IREF_TRIM_P1_RESULT,-,-,-,-
CPU_TDO,CORE3S,ADC0_OFFSET,BCSLICE1_BSR_DLVRCORE_TOP,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,8,-,I:DUT.CPU_CORE3S_DLVR_ADC0_OFFSET_RESULT_2COMP_INT,-,-,-,-
CPU_TDO,CORE3S,ADC0_SLOPE_MSB,BCSLICE1_BSR_DLVRCORE_TOP,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,3,-,I:DUT.CPU_CORE3S_ADC0_SLOPE_MSB,-,-,-,-
CPU_TDO,CORE3S,ADC0_SLOPE_LSB,BCSLICE1_BSR_DLVRCORE_TOP,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,8,-,I:DUT.CPU_CORE3S_ADC0_SLOPE_LSB,-,-,-,-
CPU_TDO,CORE3S,ADC1_OFFSET,BCSLICE1_BSR_DLVRCORE_TOP,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,8,-,I:DUT.CPU_CORE3S_DLVR_ADC1_OFFSET_RESULT_2COMP_INT,-,-,-,-
CPU_TDO,CORE3S,ADC1_SLOPE_MSB,BCSLICE1_BSR_DLVRCORE_TOP,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,3,-,I:DUT.CPU_CORE3S_ADC1_SLOPE_MSB,-,-,-,-
CPU_TDO,CORE3S,ADC1_SLOPE_LSB,BCSLICE1_BSR_DLVRCORE_TOP,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,8,-,I:DUT.CPU_CORE3S_ADC1_SLOPE_LSB,-,-,-,-
CPU_TDO,CORE3S,MR_VSXTOP,BCSLICE1_BSR_DLVRCORE_TOP,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,5,-,I:DUT.CPU_CORE3S_MR_VSXTOP_REF_RESULT,-,-,-,-
CPU_TDO,CORE3S,MR_REPLICA,BCSLICE1_BSR_DLVRCORE_TOP,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,5,-,I:DUT.CPU_CORE3S_MR_REPLICA_AMP_RESULT,-,-,-,-
CPU_TDO,CORE3S,MR_CSX,BCSLICE1_BSR_DLVRCORE_TOP,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,5,-,I:DUT.CPU_CORE3S_CSX_RESULT,-,-,-,-
CPU_TDO,RINGPRIM,IREF_PT1,BCSLICE0_BSL_DLVRRING,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,7,-,I:DUT.CPU_RINGPRIM_DLVR_IREF_TRIM_P1_RESULT,-,-,-,-
CPU_TDO,RINGPRIM,ADC0_OFFSET,BCSLICE0_BSL_DLVRRING,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,8,-,I:DUT.CPU_RINGPRIM_DLVR_ADC0_OFFSET_RESULT_2COMP_INT,-,-,-,-
CPU_TDO,RINGPRIM,ADC0_SLOPE_MSB,BCSLICE0_BSL_DLVRRING,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,3,-,I:DUT.CPU_RINGPRIM_ADC0_SLOPE_MSB,-,-,-,-
CPU_TDO,RINGPRIM,ADC0_SLOPE_LSB,BCSLICE0_BSL_DLVRRING,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,8,-,I:DUT.CPU_RINGPRIM_ADC0_SLOPE_LSB,-,-,-,-
CPU_TDO,RINGPRIM,ADC1_OFFSET,BCSLICE0_BSL_DLVRRING,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,8,-,I:DUT.CPU_RINGPRIM_DLVR_ADC1_OFFSET_RESULT_2COMP_INT,-,-,-,-
CPU_TDO,RINGPRIM,ADC1_SLOPE_MSB,BCSLICE0_BSL_DLVRRING,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,3,-,I:DUT.CPU_RINGPRIM_ADC1_SLOPE_MSB,-,-,-,-
CPU_TDO,RINGPRIM,ADC1_SLOPE_LSB,BCSLICE0_BSL_DLVRRING,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,8,-,I:DUT.CPU_RINGPRIM_ADC1_SLOPE_LSB,-,-,-,-
CPU_TDO,RINGPRIM,MR_VSXTOP,BCSLICE0_BSL_DLVRRING,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,5,-,I:DUT.CPU_RINGPRIM_MR_VSXTOP_REF_RESULT,-,-,-,-
CPU_TDO,RINGPRIM,MR_REPLICA,BCSLICE0_BSL_DLVRRING,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,5,-,I:DUT.CPU_RINGPRIM_MR_REPLICA_AMP_RESULT,-,-,-,-
CPU_TDO,RINGPRIM,MR_CSX,BCSLICE0_BSL_DLVRRING,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,5,-,I:DUT.CPU_RINGPRIM_CSX_RESULT,-,-,-,-
CPU_TDO,RINGSEC0,IREF_PT1,BCSLICE0_BSL_DLVRRING,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,7,-,I:DUT.CPU_RINGSEC0_DLVR_IREF_TRIM_P1_RESULT,-,-,-,-
CPU_TDO,RINGSEC0,ADC0_OFFSET,BCSLICE0_BSL_DLVRRING,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,8,-,I:DUT.CPU_RINGSEC0_DLVR_ADC0_OFFSET_RESULT_2COMP_INT,-,-,-,-
CPU_TDO,RINGSEC0,ADC0_SLOPE_MSB,BCSLICE0_BSL_DLVRRING,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,3,-,I:DUT.CPU_RINGSEC0_ADC0_SLOPE_MSB,-,-,-,-
CPU_TDO,RINGSEC0,ADC0_SLOPE_LSB,BCSLICE0_BSL_DLVRRING,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,8,-,I:DUT.CPU_RINGSEC0_ADC0_SLOPE_LSB,-,-,-,-
CPU_TDO,RINGSEC0,ADC1_OFFSET,BCSLICE0_BSL_DLVRRING,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,8,-,I:DUT.CPU_RINGSEC0_DLVR_ADC1_OFFSET_RESULT_2COMP_INT,-,-,-,-
CPU_TDO,RINGSEC0,ADC1_SLOPE_MSB,BCSLICE0_BSL_DLVRRING,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,3,-,I:DUT.CPU_RINGSEC0_ADC1_SLOPE_MSB,-,-,-,-
CPU_TDO,RINGSEC0,ADC1_SLOPE_LSB,BCSLICE0_BSL_DLVRRING,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,8,-,I:DUT.CPU_RINGSEC0_ADC1_SLOPE_LSB,-,-,-,-
CPU_TDO,RINGSEC0,MR_VSXTOP,BCSLICE0_BSL_DLVRRING,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,5,-,I:DUT.CPU_RINGSEC0_MR_VSXTOP_REF_RESULT,-,-,-,-
CPU_TDO,RINGSEC0,MR_REPLICA,BCSLICE0_BSL_DLVRRING,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,5,-,I:DUT.CPU_RINGSEC0_MR_REPLICA_AMP_RESULT,-,-,-,-
CPU_TDO,RINGSEC0,MR_CSX,BCSLICE0_BSL_DLVRRING,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,5,-,I:DUT.CPU_RINGSEC0_CSX_RESULT,-,-,-,-
CPU_TDO,RINGSEC1,IREF_PT1,BCSLICE0_BSL_DLVRRING,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,7,-,I:DUT.CPU_RINGSEC1_DLVR_IREF_TRIM_P1_RESULT,-,-,-,-
CPU_TDO,RINGSEC1,ADC0_OFFSET,BCSLICE0_BSL_DLVRRING,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,8,-,I:DUT.CPU_RINGSEC1_DLVR_ADC0_OFFSET_RESULT_2COMP_INT,-,-,-,-
CPU_TDO,RINGSEC1,ADC0_SLOPE_MSB,BCSLICE0_BSL_DLVRRING,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,3,-,I:DUT.CPU_RINGSEC1_ADC0_SLOPE_MSB,-,-,-,-
CPU_TDO,RINGSEC1,ADC0_SLOPE_LSB,BCSLICE0_BSL_DLVRRING,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,8,-,I:DUT.CPU_RINGSEC1_ADC0_SLOPE_LSB,-,-,-,-
CPU_TDO,RINGSEC1,ADC1_OFFSET,BCSLICE0_BSL_DLVRRING,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,8,-,I:DUT.CPU_RINGSEC1_DLVR_ADC1_OFFSET_RESULT_2COMP_INT,-,-,-,-
CPU_TDO,RINGSEC1,ADC1_SLOPE_MSB,BCSLICE0_BSL_DLVRRING,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,3,-,I:DUT.CPU_RINGSEC1_ADC1_SLOPE_MSB,-,-,-,-
CPU_TDO,RINGSEC1,ADC1_SLOPE_LSB,BCSLICE0_BSL_DLVRRING,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,8,-,I:DUT.CPU_RINGSEC1_ADC1_SLOPE_LSB,-,-,-,-
CPU_TDO,RINGSEC1,MR_VSXTOP,BCSLICE0_BSL_DLVRRING,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,5,-,I:DUT.CPU_RINGSEC1_MR_VSXTOP_REF_RESULT,-,-,-,-
CPU_TDO,RINGSEC1,MR_REPLICA,BCSLICE0_BSL_DLVRRING,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,5,-,I:DUT.CPU_RINGSEC1_MR_REPLICA_AMP_RESULT,-,-,-,-
CPU_TDO,RINGSEC1,MR_CSX,BCSLICE0_BSL_DLVRRING,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,5,-,I:DUT.CPU_RINGSEC1_CSX_RESULT,-,-,-,-
CPU_TDO,RINGSEC2,IREF_PT1,BCSLICE0_BSL_DLVRRING,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,7,-,I:DUT.CPU_RINGSEC2_DLVR_IREF_TRIM_P1_RESULT,-,-,-,-
CPU_TDO,RINGSEC2,ADC0_OFFSET,BCSLICE0_BSL_DLVRRING,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,8,-,I:DUT.CPU_RINGSEC2_DLVR_ADC0_OFFSET_RESULT_2COMP_INT,-,-,-,-
CPU_TDO,RINGSEC2,ADC0_SLOPE_MSB,BCSLICE0_BSL_DLVRRING,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,3,-,I:DUT.CPU_RINGSEC2_ADC0_SLOPE_MSB,-,-,-,-
CPU_TDO,RINGSEC2,ADC0_SLOPE_LSB,BCSLICE0_BSL_DLVRRING,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,8,-,I:DUT.CPU_RINGSEC2_ADC0_SLOPE_LSB,-,-,-,-
CPU_TDO,RINGSEC2,ADC1_OFFSET,BCSLICE0_BSL_DLVRRING,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,8,-,I:DUT.CPU_RINGSEC2_DLVR_ADC1_OFFSET_RESULT_2COMP_INT,-,-,-,-
CPU_TDO,RINGSEC2,ADC1_SLOPE_MSB,BCSLICE0_BSL_DLVRRING,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,3,-,I:DUT.CPU_RINGSEC2_ADC1_SLOPE_MSB,-,-,-,-
CPU_TDO,RINGSEC2,ADC1_SLOPE_LSB,BCSLICE0_BSL_DLVRRING,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,8,-,I:DUT.CPU_RINGSEC2_ADC1_SLOPE_LSB,-,-,-,-
CPU_TDO,RINGSEC2,MR_VSXTOP,BCSLICE0_BSL_DLVRRING,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,5,-,I:DUT.CPU_RINGSEC2_MR_VSXTOP_REF_RESULT,-,-,-,-
CPU_TDO,RINGSEC2,MR_REPLICA,BCSLICE0_BSL_DLVRRING,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,5,-,I:DUT.CPU_RINGSEC2_MR_REPLICA_AMP_RESULT,-,-,-,-
CPU_TDO,RINGSEC2,MR_CSX,BCSLICE0_BSL_DLVRRING,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,5,-,I:DUT.CPU_RINGSEC2_CSX_RESULT,-,-,-,-
CPU_TDO,ATOM0,IREF_PT23_LSB,ATOMSLICE0_DLVRLATOM,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,8,-,I:DUT.CPU_ATOM0_CSX_GAINCORR_LSB,-,-,-,-
CPU_TDO,ATOM0,IREF_PT23_MSB,ATOMSLICE0_DLVRLATOM,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,3,-,I:DUT.CPU_ATOM0_CSX_GAINCORR_MSB,-,-,-,-
CPU_TDO,ATOM0,UGB_BOT,ATOMSLICE0_DLVRLATOM,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,5,-,I:DUT.CPU_ATOM0_UGB_BOT_RESULT,-,-,-,-
CPU_TDO,ATOM0,UGB_TOP,ATOMSLICE0_DLVRLATOM,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,5,-,I:DUT.CPU_ATOM0_UGB_TOP_RESULT,-,-,-,-
CPU_TDO,ATOM0,DIGCOMP_BOT_NLC_BSA,ATOMSLICE0_DLVRLATOM,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,6,-,-,-,-,-,-
CPU_TDO,ATOM0,DIGCOMP_BOT_LIN1,ATOMSLICE0_DLVRLATOM,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,6,-,I:DUT.CPU_ATOM0_DIG_COMP_BOT_LIN1_RESULT,-,-,-,-
CPU_TDO,ATOM0,DIGCOMP_TOP_NLC_BSA,ATOMSLICE0_DLVRLATOM,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,6,-,-,-,-,-,-
CPU_TDO,ATOM0,DIGCOMP_TOP_LIN1,ATOMSLICE0_DLVRLATOM,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,6,-,I:DUT.CPU_ATOM0_DIG_COMP_TOP_LIN1_RESULT,-,-,-,-
CPU_TDO,ATOM0,DIGCOMP_MID_VREF,ATOMSLICE0_DLVRLATOM,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,6,-,I:DUT.CPU_ATOM0_DIG_COMP_MID_VREF_RESULT,-,-,-,-
CPU_TDO,ATOM0,DIGCOMP_BOT_NLC,ATOMSLICE0_DLVRLATOM,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,6,-,I:DUT.CPU_ATOM0_DIG_COMP_BOT_NLC0_RESULT,-,-,-,-
CPU_TDO,ATOM0,DIGCOMP_BOT_LIN,ATOMSLICE0_DLVRLATOM,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,6,-,I:DUT.CPU_ATOM0_DIG_COMP_BOT_LIN0_RESULT,-,-,-,-
CPU_TDO,ATOM0,DIGCOMP_TOP_NLC,ATOMSLICE0_DLVRLATOM,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,6,-,I:DUT.CPU_ATOM0_DIG_COMP_TOP_NLC0_RESULT,-,-,-,-
CPU_TDO,ATOM0,DIGCOMP_TOP_LIN,ATOMSLICE0_DLVRLATOM,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,6,-,I:DUT.CPU_ATOM0_DIG_COMP_TOP_LIN0_RESULT,-,-,-,-
CPU_TDO,ATOM0,DACCAL_SLOPE_B0_1,ATOMSLICE0_DLVRLATOM,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,8,-,I:DUT.CPU_ATOM0_DAC_SLOPE_3_LSB_S,-,-,-,-
CPU_TDO,ATOM0,DACCAL_SLOPE_B1_1,ATOMSLICE0_DLVRLATOM,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,4,-,I:DUT.CPU_ATOM0_DAC_SLOPE_3_MSB_S,-,-,-,-
CPU_TDO,ATOM0,DACCAL_SLOPE_B0_2,ATOMSLICE0_DLVRLATOM,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,8,-,I:DUT.CPU_ATOM0_DAC_SLOPE_3_LSB_S,-,-,-,-
CPU_TDO,ATOM0,DACCAL_SLOPE_B1_2,ATOMSLICE0_DLVRLATOM,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,4,-,I:DUT.CPU_ATOM0_DAC_SLOPE_3_MSB_S,-,-,-,-
CPU_TDO,ATOM0,DACCAL_SLOPE_B0_3,ATOMSLICE0_DLVRLATOM,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,8,-,I:DUT.CPU_ATOM0_DAC_SLOPE_3_LSB_S,-,-,-,-
CPU_TDO,ATOM0,DACCAL_SLOPE_B1_3,ATOMSLICE0_DLVRLATOM,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,4,-,I:DUT.CPU_ATOM0_DAC_SLOPE_3_MSB_S,-,-,-,-
CPU_TDO,ATOM0,DACCAL_VID2DAC,ATOMSLICE0_DLVRLATOM,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,8,-,I:DUT.CPU_ATOM0_DLVR_DAC_CAL_OFFSET_1_2COMP,-,-,-,-
CPU_TDO,ATOM0,MRVSXTOP_IREF_BIAS,ATOMSLICE0_DLVRLATOM,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,8,-,I:DUT.CPU_ATOM0_DLVR_MR_VSXTOP_TRIM_RESULT,-,-,-,-
CPU_TDO,ATOM1,IREF_PT23_LSB,ATOMSLICE0_DLVRRATOM,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,8,-,I:DUT.CPU_ATOM1_CSX_GAINCORR_LSB,-,-,-,-
CPU_TDO,ATOM1,IREF_PT23_MSB,ATOMSLICE0_DLVRRATOM,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,3,-,I:DUT.CPU_ATOM1_CSX_GAINCORR_MSB,-,-,-,-
CPU_TDO,ATOM1,UGB_BOT,ATOMSLICE0_DLVRRATOM,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,5,-,I:DUT.CPU_ATOM1_UGB_BOT_RESULT,-,-,-,-
CPU_TDO,ATOM1,UGB_TOP,ATOMSLICE0_DLVRRATOM,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,5,-,I:DUT.CPU_ATOM1_UGB_TOP_RESULT,-,-,-,-
CPU_TDO,ATOM1,DIGCOMP_BOT_NLC_BSA,ATOMSLICE0_DLVRRATOM,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,6,-,-,-,-,-,-
CPU_TDO,ATOM1,DIGCOMP_BOT_LIN1,ATOMSLICE0_DLVRRATOM,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,6,-,I:DUT.CPU_ATOM1_DIG_COMP_BOT_LIN1_RESULT,-,-,-,-
CPU_TDO,ATOM1,DIGCOMP_TOP_NLC_BSA,ATOMSLICE0_DLVRRATOM,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,6,-,-,-,-,-,-
CPU_TDO,ATOM1,DIGCOMP_TOP_LIN1,ATOMSLICE0_DLVRRATOM,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,6,-,I:DUT.CPU_ATOM1_DIG_COMP_TOP_LIN1_RESULT,-,-,-,-
CPU_TDO,ATOM1,DIGCOMP_MID_VREF,ATOMSLICE0_DLVRRATOM,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,6,-,I:DUT.CPU_ATOM1_DIG_COMP_MID_VREF_RESULT,-,-,-,-
CPU_TDO,ATOM1,DIGCOMP_BOT_NLC,ATOMSLICE0_DLVRRATOM,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,6,-,I:DUT.CPU_ATOM1_DIG_COMP_BOT_NLC0_RESULT,-,-,-,-
CPU_TDO,ATOM1,DIGCOMP_BOT_LIN,ATOMSLICE0_DLVRRATOM,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,6,-,I:DUT.CPU_ATOM1_DIG_COMP_BOT_LIN0_RESULT,-,-,-,-
CPU_TDO,ATOM1,DIGCOMP_TOP_NLC,ATOMSLICE0_DLVRRATOM,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,6,-,I:DUT.CPU_ATOM1_DIG_COMP_TOP_NLC0_RESULT,-,-,-,-
CPU_TDO,ATOM1,DIGCOMP_TOP_LIN,ATOMSLICE0_DLVRRATOM,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,6,-,I:DUT.CPU_ATOM1_DIG_COMP_TOP_LIN0_RESULT,-,-,-,-
CPU_TDO,ATOM1,DACCAL_SLOPE_B0_1,ATOMSLICE0_DLVRRATOM,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,8,-,I:DUT.CPU_ATOM1_DAC_SLOPE_3_LSB_S,-,-,-,-
CPU_TDO,ATOM1,DACCAL_SLOPE_B1_1,ATOMSLICE0_DLVRRATOM,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,4,-,I:DUT.CPU_ATOM1_DAC_SLOPE_3_MSB_S,-,-,-,-
CPU_TDO,ATOM1,DACCAL_SLOPE_B0_2,ATOMSLICE0_DLVRRATOM,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,8,-,I:DUT.CPU_ATOM1_DAC_SLOPE_3_LSB_S,-,-,-,-
CPU_TDO,ATOM1,DACCAL_SLOPE_B1_2,ATOMSLICE0_DLVRRATOM,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,4,-,I:DUT.CPU_ATOM1_DAC_SLOPE_3_MSB_S,-,-,-,-
CPU_TDO,ATOM1,DACCAL_SLOPE_B0_3,ATOMSLICE0_DLVRRATOM,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,8,-,I:DUT.CPU_ATOM1_DAC_SLOPE_3_LSB_S,-,-,-,-
CPU_TDO,ATOM1,DACCAL_SLOPE_B1_3,ATOMSLICE0_DLVRRATOM,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,4,-,I:DUT.CPU_ATOM1_DAC_SLOPE_3_MSB_S,-,-,-,-
CPU_TDO,ATOM1,DACCAL_VID2DAC,ATOMSLICE0_DLVRRATOM,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,8,-,I:DUT.CPU_ATOM1_DLVR_DAC_CAL_OFFSET_1_2COMP,-,-,-,-
CPU_TDO,ATOM1,MRVSXTOP_IREF_BIAS,ATOMSLICE0_DLVRRATOM,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,8,-,I:DUT.CPU_ATOM1_DLVR_MR_VSXTOP_TRIM_RESULT,-,-,-,-
CPU_TDO,ATOM2,IREF_PT23_LSB,ATOMSLICE1_DLVRLATOM,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,8,-,I:DUT.CPU_ATOM2_CSX_GAINCORR_LSB,-,-,-,-
CPU_TDO,ATOM2,IREF_PT23_MSB,ATOMSLICE1_DLVRLATOM,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,3,-,I:DUT.CPU_ATOM2_CSX_GAINCORR_MSB,-,-,-,-
CPU_TDO,ATOM2,UGB_BOT,ATOMSLICE1_DLVRLATOM,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,5,-,I:DUT.CPU_ATOM2_UGB_BOT_RESULT,-,-,-,-
CPU_TDO,ATOM2,UGB_TOP,ATOMSLICE1_DLVRLATOM,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,5,-,I:DUT.CPU_ATOM2_UGB_TOP_RESULT,-,-,-,-
CPU_TDO,ATOM2,DIGCOMP_BOT_NLC_BSA,ATOMSLICE1_DLVRLATOM,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,6,-,-,-,-,-,-
CPU_TDO,ATOM2,DIGCOMP_BOT_LIN1,ATOMSLICE1_DLVRLATOM,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,6,-,I:DUT.CPU_ATOM2_DIG_COMP_BOT_LIN1_RESULT,-,-,-,-
CPU_TDO,ATOM2,DIGCOMP_TOP_NLC_BSA,ATOMSLICE1_DLVRLATOM,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,6,-,-,-,-,-,-
CPU_TDO,ATOM2,DIGCOMP_TOP_LIN1,ATOMSLICE1_DLVRLATOM,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,6,-,I:DUT.CPU_ATOM2_DIG_COMP_TOP_LIN1_RESULT,-,-,-,-
CPU_TDO,ATOM2,DIGCOMP_MID_VREF,ATOMSLICE1_DLVRLATOM,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,6,-,I:DUT.CPU_ATOM2_DIG_COMP_MID_VREF_RESULT,-,-,-,-
CPU_TDO,ATOM2,DIGCOMP_BOT_NLC,ATOMSLICE1_DLVRLATOM,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,6,-,I:DUT.CPU_ATOM2_DIG_COMP_BOT_NLC0_RESULT,-,-,-,-
CPU_TDO,ATOM2,DIGCOMP_BOT_LIN,ATOMSLICE1_DLVRLATOM,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,6,-,I:DUT.CPU_ATOM2_DIG_COMP_BOT_LIN0_RESULT,-,-,-,-
